IP.Address,Finished,F_SEX,AGE,F_AGECAT,RACE,DATAUSEa_W49,DATAUSEc_W49,DATAUSEd_W49,DATAUSEe_W49
38.29.163.157,TRUE,Female,39,30-49,White,Unsure,Acceptable,Acceptable,Acceptable
172.58.110.152,TRUE,Female,39,30-49,Prefer not to answer,Unacceptable,Unsure,Unacceptable,Unsure
172.58.31.57,TRUE,Male,39,30-49,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
104.138.131.90,TRUE,Male,39,30-49,White,Unacceptable,Unacceptable,Acceptable,Acceptable
76.21.8.35,TRUE,Female,39,30-49,Other,Unacceptable,Unacceptable,Unsure,Acceptable
172.58.6.221,TRUE,Male,39,30-49,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
99.59.192.199,TRUE,Female,39,30-49,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
72.181.82.102,TRUE,Male,39,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unacceptable
75.130.211.58,TRUE,Male,39,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
192.146.131.178,TRUE,Male,39,30-49,"Hispanic or Latino,Asian or Asian American",Acceptable,Acceptable,Acceptable,Acceptable
173.73.82.185,TRUE,Male,39,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
68.108.101.146,TRUE,Female,39,30-49,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
23.124.247.192,TRUE,Male,39,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
72.218.240.171,TRUE,Male,39,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
174.25.140.222,TRUE,Male,39,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
72.94.86.28,TRUE,Male,39,30-49,Other,Acceptable,Acceptable,Acceptable,Unsure
24.234.158.242,TRUE,Male,39,30-49,White,Acceptable,Unacceptable,Acceptable,Unacceptable
173.17.97.254,TRUE,Female,39,30-49,White,Acceptable,Acceptable,Unacceptable,Unsure
72.47.42.76,TRUE,Female,39,30-49,"Hispanic or Latino,White",Acceptable,Acceptable,Acceptable,Acceptable
47.5.226.2,TRUE,Male,39,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
107.77.213.145,TRUE,Male,39,30-49,White,Acceptable,Unacceptable,Acceptable,Acceptable
142.129.151.25,TRUE,Female,39,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
198.153.91.72,TRUE,Female,39,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
75.142.59.4,TRUE,Male,40,30-49,Black or African American,Unsure,Unsure,Unsure,Unsure
73.154.122.220,TRUE,Male,40,30-49,Asian or Asian American,Unsure,Unsure,Acceptable,Acceptable
47.26.158.199,TRUE,Female,40,30-49,Asian or Asian American,Unsure,Acceptable,Acceptable,Unacceptable
104.56.188.175,TRUE,Male,40,30-49,Black or African American,Unsure,Acceptable,Acceptable,Unacceptable
73.172.157.10,TRUE,Female,40,30-49,Black or African American,Unsure,Acceptable,Acceptable,Unacceptable
47.6.133.55,TRUE,Female,40,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unsure
70.189.177.248,TRUE,Female,40,30-49,Black or African American,Unacceptable,Acceptable,Unsure,Unacceptable
174.58.153.151,TRUE,Female,40,30-49,White,Unacceptable,Acceptable,Unacceptable,Unsure
104.4.161.73,TRUE,Male,40,30-49,White,Unacceptable,Acceptable,Acceptable,Acceptable
68.59.57.32,TRUE,Male,40,30-49,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
73.120.39.120,TRUE,Male,40,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
173.216.16.193,TRUE,Male,40,30-49,White,Acceptable,Acceptable,Acceptable,Unsure
73.163.245.244,TRUE,Female,40,30-49,Black or African American,Acceptable,Unsure,Acceptable,Acceptable
107.146.217.31,TRUE,Female,40,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
50.96.210.142,TRUE,Female,40,30-49,White,Acceptable,Unacceptable,Acceptable,Unsure
69.155.106.72,TRUE,Male,40,30-49,Asian or Asian American,Acceptable,Unsure,Unsure,Unsure
73.75.130.104,TRUE,Male,41,30-49,Asian or Asian American,Unsure,Unacceptable,Unacceptable,Unacceptable
75.68.68.205,TRUE,Female,41,30-49,"Hispanic or Latino,White",Unsure,Acceptable,Unacceptable,Acceptable
24.165.200.248,TRUE,Female,41,30-49,White,Unsure,Unsure,Unsure,Unsure
72.2.239.21,TRUE,Male,41,30-49,Asian or Asian American,Unacceptable,Acceptable,Acceptable,Unacceptable
73.253.6.214,TRUE,Male,41,30-49,Black or African American,Unacceptable,Acceptable,Unacceptable,Acceptable
50.126.231.254,TRUE,Male,41,30-49,White,Unacceptable,Unsure,Acceptable,Unsure
73.202.191.242,TRUE,Male,41,30-49,Other,Unacceptable,Unsure,Unacceptable,Unsure
24.168.25.182,TRUE,Male,41,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unacceptable
74.124.165.47,TRUE,Male,41,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unacceptable
67.180.211.126,TRUE,Male,41,30-49,White,Unacceptable,Unacceptable,Unsure,Unsure
172.58.229.103,TRUE,Male,41,30-49,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
108.95.29.184,TRUE,Male,41,30-49,Black or African American,Unacceptable,Unacceptable,Acceptable,Unacceptable
47.192.219.79,TRUE,Male,41,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
173.114.88.55,TRUE,Female,41,30-49,Hispanic or Latino,Acceptable,Unsure,Unsure,Unsure
100.33.69.94,TRUE,Female,41,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Unacceptable
107.10.63.174,TRUE,Male,41,30-49,"White,Black or African American",Acceptable,Acceptable,Acceptable,Acceptable
24.155.201.20,TRUE,Female,41,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
71.91.187.246,TRUE,Male,41,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
24.44.116.195,TRUE,Male,41,30-49,White,Acceptable,Acceptable,Unacceptable,Unacceptable
98.214.41.213,TRUE,Female,41,30-49,White,Acceptable,Unsure,Unacceptable,Acceptable
174.245.18.233,TRUE,Female,41,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
174.107.255.183,TRUE,Female,41,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
75.39.106.47,TRUE,Female,41,30-49,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
98.204.17.234,TRUE,Male,41,30-49,Black or African American,Acceptable,Acceptable,Unacceptable,Unacceptable
72.47.81.56,TRUE,Female,41,30-49,Black or African American,Acceptable,Unsure,Unsure,Unacceptable
108.222.184.10,TRUE,Female,41,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
108.227.107.106,TRUE,Female,41,30-49,White,Acceptable,Unsure,Unsure,Unsure
68.43.121.171,TRUE,Male,41,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
73.40.125.113,TRUE,Female,41,30-49,White,Acceptable,Acceptable,Unsure,Acceptable
97.119.121.74,TRUE,Female,42,30-49,Black or African American,Unsure,Unsure,Unsure,Unsure
108.251.140.79,TRUE,Female,42,30-49,White,Unsure,Acceptable,Unsure,Unacceptable
74.73.243.132,TRUE,Female,42,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
107.136.56.134,TRUE,Male,42,30-49,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
68.38.114.214,TRUE,Female,42,30-49,White,Unacceptable,Unacceptable,Unacceptable,Acceptable
66.229.47.157,TRUE,Female,42,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unacceptable
73.162.177.148,TRUE,Female,42,30-49,White,Unacceptable,Acceptable,Unsure,Unacceptable
69.131.242.156,TRUE,Female,42,30-49,Black or African American,Acceptable,Unsure,Unacceptable,Unacceptable
174.106.168.43,TRUE,Male,42,30-49,American Indian or Alaska Native,Acceptable,Acceptable,Acceptable,Acceptable
24.205.86.201,TRUE,Female,42,30-49,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
173.91.182.152,TRUE,Female,42,30-49,White,Acceptable,Acceptable,Unsure,Unsure
72.176.44.177,TRUE,Female,42,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
24.113.61.123,TRUE,Male,42,30-49,White,Acceptable,Unacceptable,Acceptable,Acceptable
50.252.129.197,TRUE,Female,42,30-49,White,Acceptable,Unacceptable,Acceptable,Unsure
67.176.200.133,TRUE,Female,43,30-49,Asian or Asian American,Unsure,Unacceptable,Unsure,Unsure
98.220.237.191,TRUE,Female,43,30-49,White,Unsure,Acceptable,Acceptable,Acceptable
99.16.152.121,TRUE,Female,43,30-49,White,Unsure,Unsure,Unsure,Unsure
67.191.110.51,TRUE,Male,43,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
174.80.17.167,TRUE,Female,43,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unsure
24.188.48.110,TRUE,Male,43,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.85.47.14,TRUE,Female,43,30-49,Hispanic or Latino,Unacceptable,Acceptable,Unacceptable,Unsure
24.117.32.81,TRUE,Female,43,30-49,"Hispanic or Latino,White",Unacceptable,Acceptable,Unacceptable,Unacceptable
98.4.115.10,TRUE,Male,43,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
173.76.239.51,TRUE,Male,43,30-49,White,Acceptable,Acceptable,Unacceptable,Unacceptable
172.103.21.196,TRUE,Female,43,30-49,White,Acceptable,Acceptable,Unsure,Unacceptable
104.162.215.224,TRUE,Female,43,30-49,Asian or Asian American,Acceptable,Acceptable,Unsure,Unsure
208.66.187.70,TRUE,Female,43,30-49,Black or African American,Acceptable,Unsure,Acceptable,Acceptable
65.132.105.115,TRUE,Male,43,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
65.188.178.40,TRUE,Male,43,30-49,White,Acceptable,Acceptable,Acceptable,Unsure
75.89.185.10,TRUE,Male,43,30-49,White,Acceptable,Unacceptable,Acceptable,Unsure
24.189.165.184,TRUE,Male,44,30-49,White,Unsure,Unacceptable,Unacceptable,Acceptable
24.185.47.113,TRUE,Male,44,30-49,White,Unsure,Unacceptable,Unacceptable,Unacceptable
205.169.57.75,TRUE,Male,44,30-49,White,Unsure,Acceptable,Unacceptable,Acceptable
50.90.229.79,TRUE,Male,44,30-49,Black or African American,Unacceptable,Unacceptable,Acceptable,Unacceptable
47.201.24.89,TRUE,Female,44,30-49,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
108.54.128.54,TRUE,Female,44,30-49,Hispanic or Latino,Unacceptable,Unsure,Unsure,Unacceptable
68.251.96.204,TRUE,Male,44,30-49,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
174.235.128.118,TRUE,Male,44,30-49,"White,American Indian or Alaska Native",Unacceptable,Unacceptable,Unacceptable,Unacceptable
100.38.158.158,TRUE,Female,44,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
69.135.167.72,TRUE,Female,44,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
69.249.9.165,TRUE,Male,44,30-49,Hispanic or Latino,Acceptable,Unacceptable,Acceptable,Unacceptable
24.145.20.42,TRUE,Female,44,30-49,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
71.206.186.153,TRUE,Female,44,30-49,White,Acceptable,Unacceptable,Unsure,Acceptable
107.77.249.6,TRUE,Female,44,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
207.192.225.211,TRUE,Female,44,30-49,White,Acceptable,Unsure,Unsure,Unsure
192.119.147.73,TRUE,Female,45,30-49,White,Unsure,Unacceptable,Unsure,Unacceptable
173.216.247.249,TRUE,Male,45,30-49,"Hispanic or Latino,White",Unsure,Unsure,Acceptable,Unacceptable
98.192.228.111,TRUE,Female,45,30-49,Black or African American,Unsure,Acceptable,Unsure,Unsure
96.41.110.34,TRUE,Female,45,30-49,White,Unsure,Unsure,Unsure,Unsure
8.48.254.31,TRUE,Female,45,30-49,White,Unsure,Acceptable,Unacceptable,Unacceptable
156.101.1.5,TRUE,Male,45,30-49,White,Unacceptable,Unacceptable,Acceptable,Unsure
72.73.88.149,TRUE,Male,45,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
107.3.55.187,TRUE,Male,45,30-49,White,Unacceptable,Acceptable,Acceptable,Unacceptable
107.138.96.51,TRUE,Male,45,30-49,White,Unacceptable,Unsure,Unacceptable,Acceptable
173.63.213.6,TRUE,Female,45,30-49,Asian or Asian American,Acceptable,Acceptable,Unacceptable,Unacceptable
71.223.178.69,TRUE,Female,45,30-49,Hispanic or Latino,Acceptable,Acceptable,Unsure,Unsure
107.77.196.9,TRUE,Female,45,30-49,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
70.190.125.231,TRUE,Female,45,30-49,Hispanic or Latino,Acceptable,Acceptable,Unsure,Unsure
73.107.18.152,TRUE,Male,45,30-49,White,Acceptable,Unacceptable,Acceptable,Unacceptable
72.92.49.251,TRUE,Male,45,30-49,White,Acceptable,Unacceptable,Acceptable,Acceptable
97.95.227.149,TRUE,Female,46,30-49,Black or African American,Unsure,Unacceptable,Acceptable,Unacceptable
67.85.211.84,TRUE,Female,46,30-49,Black or African American,Unsure,Unsure,Unsure,Unsure
73.96.87.215,TRUE,Female,46,30-49,White,Unsure,Acceptable,Unacceptable,Unacceptable
172.58.99.153,TRUE,Female,46,30-49,White,Unsure,Unsure,Acceptable,Unsure
174.96.203.116,TRUE,Female,46,30-49,White,Unsure,Unsure,Acceptable,Unsure
172.0.126.0,TRUE,Male,46,30-49,Black or African American,Unsure,Acceptable,Unsure,Unacceptable
76.127.43.178,TRUE,Female,46,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Acceptable,Acceptable
69.251.43.239,TRUE,Male,46,30-49,Black or African American,Unacceptable,Unacceptable,Acceptable,Unacceptable
96.2.125.30,TRUE,Female,46,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
24.164.78.71,TRUE,Male,46,30-49,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
99.118.84.170,TRUE,Male,46,30-49,Asian or Asian American,Unacceptable,Acceptable,Acceptable,Acceptable
107.77.241.58,TRUE,Female,46,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
174.225.135.213,TRUE,Male,46,30-49,Black or African American,Unacceptable,Unsure,Unacceptable,Unacceptable
74.64.35.18,TRUE,Female,46,30-49,Black or African American,Unacceptable,Unacceptable,Unacceptable,Acceptable
173.53.127.41,TRUE,Female,46,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unsure,Acceptable
98.197.149.242,TRUE,Male,46,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
47.222.12.120,TRUE,Female,46,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.201.235.64,TRUE,Female,46,30-49,Asian or Asian American,Acceptable,Unacceptable,Unacceptable,Unsure
98.155.225.4,TRUE,Female,46,30-49,Native Hawaiian or Pacific Islander,Acceptable,Acceptable,Acceptable,Acceptable
50.125.92.122,TRUE,Female,46,30-49,"White,Asian or Asian American",Acceptable,Acceptable,Unacceptable,Unacceptable
172.58.171.56,TRUE,Male,46,30-49,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
73.11.162.91,TRUE,Female,46,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
131.148.59.175,TRUE,Male,46,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
162.228.206.213,TRUE,Female,46,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
47.39.29.254,TRUE,Male,46,30-49,White,Acceptable,Unacceptable,Unacceptable,Acceptable
76.115.155.52,TRUE,Female,46,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
72.234.186.43,TRUE,Female,46,30-49,Asian or Asian American,Acceptable,Acceptable,Unsure,Unsure
104.6.88.54,TRUE,Female,47,30-49,White,Unsure,Unsure,Unsure,Unsure
71.239.230.158,TRUE,Female,47,30-49,White,Unsure,Unsure,Unacceptable,Unsure
66.205.133.211,TRUE,Male,47,30-49,White,Unsure,Acceptable,Acceptable,Acceptable
161.129.230.19,TRUE,Male,47,30-49,Asian or Asian American,Unsure,Acceptable,Unsure,Unsure
12.184.167.11,TRUE,Female,47,30-49,Black or African American,Unsure,Acceptable,Acceptable,Unsure
209.124.246.254,TRUE,Male,47,30-49,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unsure
76.179.4.255,TRUE,Male,47,30-49,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
75.169.11.239,TRUE,Male,47,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
162.200.31.48,TRUE,Female,47,30-49,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
98.227.113.162,TRUE,Female,47,30-49,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
70.130.100.76,TRUE,Female,47,30-49,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
174.195.215.166,TRUE,Male,47,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
73.115.70.230,TRUE,Male,47,30-49,Other,Acceptable,Unsure,Unsure,Unsure
32.213.245.61,TRUE,Male,47,30-49,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
73.153.27.241,TRUE,Male,48,30-49,White,Unsure,Unacceptable,Unacceptable,Unacceptable
97.118.118.208,TRUE,Female,48,30-49,White,Unsure,Unsure,Unacceptable,Acceptable
68.104.240.12,TRUE,Female,48,30-49,White,Unsure,Acceptable,Unacceptable,Unacceptable
68.62.148.118,TRUE,Male,48,30-49,White,Unsure,Unacceptable,Acceptable,Acceptable
50.81.240.62,TRUE,Female,48,30-49,White,Unsure,Acceptable,Unsure,Unacceptable
69.14.93.85,TRUE,Female,48,30-49,White,Unsure,Unacceptable,Unacceptable,Unacceptable
97.95.255.89,FALSE,,48,30-49,,Unsure,Acceptable,Unsure,Acceptable
162.238.36.179,TRUE,Female,48,30-49,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
104.8.13.203,TRUE,Male,48,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
98.22.227.204,TRUE,Female,48,30-49,White,Unacceptable,Unsure,Acceptable,Unacceptable
104.11.146.238,TRUE,Female,48,30-49,Asian or Asian American,Unacceptable,Acceptable,Acceptable,Unacceptable
68.184.229.86,TRUE,Female,48,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
24.162.208.207,TRUE,Male,48,30-49,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unacceptable
73.147.99.87,TRUE,Female,48,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.58.187.18,TRUE,Male,48,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
172.58.4.236,TRUE,Male,48,30-49,White,Acceptable,Unsure,Unsure,Unacceptable
162.235.192.94,TRUE,Female,48,30-49,"Hispanic or Latino,White",Acceptable,Acceptable,Unacceptable,Unacceptable
68.45.70.221,TRUE,Female,48,30-49,"Hispanic or Latino,White",Acceptable,Unsure,Acceptable,Unsure
71.221.3.174,TRUE,Male,48,30-49,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
72.224.213.225,TRUE,Male,48,30-49,White,Acceptable,Acceptable,Unsure,Unacceptable
67.233.123.179,TRUE,Male,48,30-49,White,Acceptable,Acceptable,Unacceptable,Unacceptable
99.99.192.217,TRUE,Female,48,30-49,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
99.203.89.132,TRUE,Female,48,30-49,Black or African American,Acceptable,Unacceptable,Unsure,Unacceptable
12.215.32.69,TRUE,Male,48,30-49,American Indian or Alaska Native,Acceptable,Unacceptable,Acceptable,Unacceptable
47.24.168.167,TRUE,Female,48,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
67.170.3.92,TRUE,Male,49,30-49,White,Unsure,Unsure,Unsure,Unsure
97.124.103.178,TRUE,Female,49,30-49,White,Unsure,Unsure,Unsure,Unsure
174.53.88.226,TRUE,Female,49,30-49,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
71.95.155.127,TRUE,Male,49,30-49,"White,American Indian or Alaska Native",Unacceptable,Unsure,Unsure,Unacceptable
166.130.33.177,TRUE,Male,49,30-49,White,Unacceptable,Acceptable,Acceptable,Acceptable
73.242.87.118,TRUE,Male,49,30-49,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
45.46.66.71,TRUE,Female,49,30-49,Asian or Asian American,Acceptable,Acceptable,Unacceptable,Unsure
174.109.128.49,TRUE,Male,49,30-49,White,Acceptable,Acceptable,Acceptable,Unsure
65.131.104.2,TRUE,Male,49,30-49,White,Acceptable,Acceptable,Acceptable,Unacceptable
173.90.30.40,TRUE,Male,49,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
97.94.209.228,TRUE,Male,49,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
136.33.231.3,TRUE,Male,49,30-49,"White,American Indian or Alaska Native",Acceptable,Unacceptable,Unacceptable,Unsure
107.77.196.210,TRUE,Female,49,30-49,White,Acceptable,Acceptable,Unacceptable,Acceptable
208.157.187.69,TRUE,Female,49,30-49,White,Acceptable,Acceptable,Acceptable,Acceptable
98.244.182.63,TRUE,Female,49,30-49,White,Acceptable,Unacceptable,Unsure,Unacceptable
71.70.171.249,TRUE,Female,50,50-64,White,Unsure,Unsure,Unsure,Unsure
107.77.161.42,TRUE,Female,50,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
174.26.82.15,TRUE,Female,50,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.58.139.244,TRUE,Male,50,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
71.224.21.180,TRUE,Male,50,50-64,Hispanic or Latino,Acceptable,Unsure,Acceptable,Unacceptable
24.128.205.101,TRUE,Female,50,50-64,White,Acceptable,Unacceptable,Unsure,Unsure
107.77.198.190,TRUE,Female,50,50-64,"White,Asian or Asian American",Acceptable,Acceptable,Acceptable,Acceptable
98.228.95.73,TRUE,Female,51,50-64,White,Unsure,Unsure,Unacceptable,Acceptable
68.45.157.121,TRUE,Female,51,50-64,Hispanic or Latino,Unsure,Unsure,Acceptable,Unacceptable
24.5.248.30,TRUE,Female,51,50-64,Asian or Asian American,Unsure,Acceptable,Acceptable,Unsure
75.120.64.176,TRUE,Male,51,50-64,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
73.142.75.8,TRUE,Male,51,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
98.232.167.52,TRUE,Male,51,50-64,White,Unacceptable,Acceptable,Acceptable,Unacceptable
97.81.132.187,TRUE,Female,51,50-64,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
173.68.82.141,TRUE,Male,51,50-64,White,Acceptable,Unacceptable,Unacceptable,Unsure
75.60.101.34,TRUE,Male,51,50-64,"Hispanic or Latino,Black or African American",Acceptable,Acceptable,Acceptable,Acceptable
108.200.149.239,TRUE,Male,51,50-64,Black or African American,Acceptable,Unacceptable,Acceptable,Acceptable
104.1.12.144,TRUE,Female,51,50-64,White,Acceptable,Acceptable,Unsure,Unacceptable
172.58.142.163,TRUE,Male,51,50-64,Black or African American,Acceptable,Acceptable,Unacceptable,Acceptable
108.93.22.136,TRUE,Male,51,50-64,White,Acceptable,Unacceptable,Acceptable,Acceptable
24.10.129.202,TRUE,Female,51,50-64,"Hispanic or Latino,White",Acceptable,Unsure,Acceptable,Acceptable
108.51.143.39,TRUE,Female,51,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
67.253.157.69,TRUE,Male,51,50-64,White,Acceptable,Unacceptable,Unacceptable,Unsure
151.196.35.114,TRUE,Female,51,50-64,White,Acceptable,Acceptable,Unsure,Unsure
75.74.37.85,TRUE,Male,51,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
47.41.96.70,TRUE,Female,51,50-64,White,Acceptable,Unacceptable,Unsure,Acceptable
75.65.63.245,TRUE,Female,52,50-64,Black or African American,Unsure,Unsure,Unsure,Unsure
162.232.28.112,TRUE,Female,52,50-64,Black or African American,Unsure,Unacceptable,Unacceptable,Unacceptable
66.25.82.219,TRUE,Female,52,50-64,White,Unsure,Unsure,Unsure,Unsure
68.205.167.246,TRUE,Female,52,50-64,White,Unsure,Unsure,Unsure,Unsure
75.34.180.133,TRUE,Female,52,50-64,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
65.30.37.87,TRUE,Female,52,50-64,"Hispanic or Latino,White",Unacceptable,Unacceptable,Unacceptable,Unsure
174.230.6.249,TRUE,Male,52,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
70.114.205.7,TRUE,Female,52,50-64,White,Acceptable,Acceptable,Unacceptable,Acceptable
107.77.231.90,TRUE,Male,52,50-64,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
69.114.85.115,TRUE,Male,52,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
99.103.37.151,TRUE,Female,52,50-64,"Hispanic or Latino,White",Acceptable,Unsure,Unacceptable,Unsure
70.190.152.49,TRUE,Female,52,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
108.16.38.127,TRUE,Female,52,50-64,White,Acceptable,Unacceptable,Unacceptable,Acceptable
174.245.80.197,TRUE,Male,52,50-64,White,Acceptable,Unsure,Acceptable,Unsure
71.236.88.211,TRUE,Female,53,50-64,White,Unsure,Acceptable,Acceptable,Unacceptable
70.121.27.73,TRUE,Male,53,50-64,White,Unsure,Unsure,Unsure,Unsure
74.141.108.49,TRUE,Female,53,50-64,White,Unacceptable,Unacceptable,Unacceptable,Acceptable
69.136.139.24,TRUE,Female,53,50-64,White,Unacceptable,Unsure,Unsure,Unacceptable
72.188.125.183,TRUE,Female,53,50-64,Asian or Asian American,Unacceptable,Acceptable,Acceptable,Acceptable
74.138.205.99,TRUE,Male,53,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
47.185.4.240,TRUE,Female,53,50-64,White,Unacceptable,Acceptable,Acceptable,Unacceptable
209.54.10.72,TRUE,Female,53,50-64,White,Acceptable,Acceptable,Unacceptable,Acceptable
98.200.14.151,TRUE,Male,53,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
172.248.181.140,TRUE,Male,53,50-64,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
104.14.20.156,TRUE,Female,53,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
69.120.249.168,TRUE,Male,53,50-64,White,Acceptable,Acceptable,Unacceptable,Acceptable
68.172.163.25,TRUE,Female,53,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
107.242.125.46,TRUE,Female,54,50-64,Black or African American,Unsure,Unsure,Unsure,Unsure
107.77.217.175,TRUE,Female,54,50-64,Hispanic or Latino,Unsure,Unsure,Acceptable,Unsure
69.247.11.77,TRUE,Male,54,50-64,White,Unsure,Unsure,Acceptable,Acceptable
99.46.66.206,TRUE,Male,54,50-64,White,Unsure,Acceptable,Acceptable,Unsure
45.26.20.98,TRUE,Male,54,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.58.109.224,TRUE,Female,54,50-64,American Indian or Alaska Native,Unacceptable,Acceptable,Acceptable,Unacceptable
99.203.19.33,TRUE,Female,54,50-64,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
76.245.193.162,TRUE,Female,54,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
